Date,AMZN,BAC,COST,DIS,DPZ,KO,MCD,MSFT,NAT,SBUX
2023-02-07,102.11000061035156,36.24383544921875,515.4549560546875,111.62999725341797,354.3456726074219,59.162166595458984,264.40179443359375,265.7467041015625,3.0526182651519775,105.20966339111328
2023-02-08,100.05000305175781,35.97770309448242,502.7613830566406,111.77999877929688,350.7645263671875,58.81745529174805,259.9314880371094,264.9223327636719,3.043367862701416,104.68771362304688
2023-02-09,98.23999786376953,35.208866119384766,499.5879821777344,110.36000061035156,352.13348388671875,58.718963623046875,257.79522705078125,261.8333740234375,3.098869800567627,104.96483612060547
2023-02-10,97.61000061035156,35.07086944580078,498.9493103027344,108.05999755859375,351.2307434082031,58.718963623046875,259.535888671875,261.31695556640625,3.080369234085083,105.99418640136719
2023-02-13,99.54000091552734,35.13986587524414,505.3959045410156,107.66000366210938,352.2128601074219,59.68415832519531,263.27435302734375,269.4812316894531,3.265376567840576,107.40955352783203
2023-02-14,99.69999694824219,35.110294342041016,502.172607421875,107.66000366210938,344.8025207519531,58.689422607421875,263.6798095703125,270.3254699707031,3.357880115509033,106.87509155273438
2023-02-15,101.16000366210938,35.05115509033203,510.2158203125,109.23999786376953,357.2225036621094,58.689422607421875,263.6304016113281,268.164794921875,3.4688844680786133,107.8846435546875
2023-02-16,98.1500015258789,34.77516174316406,503.05078125,105.83000183105469,353.9786071777344,58.325016021728516,262.90838623046875,261.0255126953125,3.4873850345611572,106.43958282470703
2023-02-17,97.19999694824219,34.844154357910156,506.4237365722656,105.22000122070312,354.5043640136719,59.21141052246094,267.0226745605469,256.95306396484375,3.4041318893432617,106.00408935546875
2023-02-21,94.58000183105469,34.02603530883789,500.6956787109375,102.08999633789062,347.4313659667969,58.89624786376953,265.5984802246094,251.586181640625,3.4041318893432617,103.70782470703125
2023-02-22,95.79000091552734,33.7993278503418,496.354736328125,101.68000030517578,345.6755065917969,59.073524475097656,265.6875305175781,250.43116760253906,3.357880115509033,103.69792938232422
2023-02-23,95.81999969482422,33.769752502441406,492.11358642578125,101.7300033569336,305.3999328613281,59.18186569213867,263.84796142578125,253.67718505859375,3.552137613296509,102.4508285522461
2023-02-24,93.5,33.7204704284668,487.5929870605469,100.30000305175781,295.0929870605469,58.935646057128906,260.7820129394531,248.15098571777344,3.5151360034942627,100.56037139892578
2023-02-27,93.76000213623047,33.7204704284668,486.01629638671875,100.44999694824219,293.2676696777344,58.91594314575195,261.86993408203125,249.0869598388672,3.9314024448394775,101.39177703857422
2023-02-28,94.2300033569336,33.809181213378906,483.1722106933594,99.61000061035156,291.6606140136719,58.610626220703125,262.5165100097656,248.35012817382812,4.0979084968566895,101.04535675048828
2023-03-01,92.16999816894531,33.65147018432617,477.6737060546875,98.54000091552734,299.31890869140625,57.97045135498047,261.3327941894531,245.21365356445312,4.0979084968566895,100.39210510253906
2023-03-02,92.12999725341797,33.224876403808594,484.6790771484375,98.91999816894531,302.8802490234375,58.81745529174805,266.1571960449219,250.0328826904297,4.162661075592041,101.95594787597656
2023-03-03,94.9000015258789,33.88957214355469,474.27081298828125,101.13999938964844,302.32470703125,58.54168701171875,267.6492919921875,254.19493103027344,4.199662685394287,103.48018646240234
2023-03-06,93.75,33.820125579833984,482.0744934082031,100.66000366210938,313.7923583984375,59.447784423828125,269.21099853515625,255.76817321777344,4.060907363891602,103.91567993164062
2023-03-07,93.55000305175781,32.73875427246094,484.14019775390625,99.05999755859375,308.36602783203125,59.10307312011719,265.7195129394531,253.05982971191406,4.079408168792725,102.28256225585938
2023-03-08,93.91999816894531,32.30223846435547,485.02838134765625,99.30000305175781,309.6358337402344,59.13262176513672,263.92901611328125,252.6117706298828,4.162661075592041,101.45115661621094
2023-03-09,92.25,30.29823112487793,478.52191162109375,96.13999938964844,306.6498718261719,58.56138229370117,260.2485656738281,251.23770141601562,3.977653980255127,99.27367401123047
2023-03-10,90.7300033569336,30.030366897583008,470.1593933105469,93.56999969482422,297.761474609375,58.315162658691406,260.6464538574219,247.523681640625,3.903650999069214,98.36309051513672
2023-03-13,92.43000030517578,28.284299850463867,471.017578125,92.5999984741211,300.17205810546875,58.906097412109375,261.6908874511719,252.83082580566406,3.7789647579193115,98.06615447998047
2023-03-14,94.87999725341797,28.53232192993164,480.9169616699219,93.36000061035156,305.869140625,59.12276840209961,264.4960021972656,259.67138671875,3.9228339195251465,98.44226837158203
2023-03-15,96.19999694824219,28.26445770263672,484.6491394042969,93.0999984741211,311.3470764160156,59.516727447509766,264.9336853027344,264.3014221191406,3.7118256092071533,98.323486328125
2023-03-16,100.04000091552734,28.740657806396484,486.2458190917969,94.29000091552734,312.68170166015625,59.84423065185547,269.141357421875,275.0152587890625,3.548774003982544,99.40234375
2023-03-17,98.94999694824219,27.599761962890625,486.0362548828125,93.19999694824219,309.4248352050781,59.566349029541016,265.7891540527344,278.23138427734375,3.5295913219451904,97.6900405883789
2023-03-20,97.70999908447266,27.530317306518555,488.2716064453125,94.22000122070312,315.9087219238281,60.141963958740234,269.3104553222656,271.0622863769531,3.72141695022583,98.82827758789062
2023-03-21,100.61000061035156,28.363666534423828,489.8283386230469,96.54000091552734,316.36688232421875,59.864078521728516,268.7832336425781,272.6056213378906,4.0091552734375,99.51121520996094
2023-03-22,98.69999694824219,27.421186447143555,486.5052795410156,94.9000015258789,311.0283508300781,59.59611892700195,266.4555969238281,271.1220397949219,3.932425022125244,98.10575103759766
2023-03-23,98.70999908447266,26.75649070739746,486.7447814941406,95.83000183105469,314.1657409667969,59.46710205078125,268.19635009765625,276.468994140625,3.865286350250244,97.41291046142578
2023-03-24,98.12999725341797,26.925146102905273,494.2391357421875,94.08000183105469,310.261474609375,60.439697265625,269.8973388671875,279.36651611328125,3.874877452850342,97.33372497558594
2023-03-27,98.04000091552734,28.26445770263672,492.19342041015625,95.62000274658203,320.92852783203125,60.886295318603516,272.3940734863281,275.1944885253906,3.836512327194214,97.65045928955078
2023-03-28,97.23999786376953,27.897388458251953,485.7568359375,94.81999969482422,322.93048095703125,60.95576477050781,274.39349365234375,274.0494384765625,3.7405996322631836,97.7098388671875
2023-03-29,100.25,28.44303321838379,489.8482971191406,96.87000274658203,326.26702880859375,61.39244079589844,275.9750671386719,279.3067932128906,3.8077385425567627,99.59040832519531
2023-03-30,102.0,28.07596206665039,490.4570617675781,98.0999984741211,326.3367614746094,61.38251495361328,276.3232421875,282.8315734863281,3.7789647579193115,100.28323364257812
2023-03-31,103.29000091552734,28.37358856201172,495.8358154296875,100.12999725341797,328.5478515625,61.561153411865234,278.13360595703125,287.0633239746094,3.798147201538086,103.0644760131836
2023-04-03,102.41000366210938,28.363666534423828,495.9954833984375,99.76000213623047,331.1872253417969,61.92835998535156,280.6502685546875,285.9979553222656,3.337765693664551,103.77711486816406
2023-04-04,103.94999694824219,27.758495330810547,496.69403076171875,99.56999969482422,327.6514587402344,61.73979568481445,280.7895202636719,285.9481506347656,3.3569483757019043,102.9358139038086
2023-04-05,101.0999984741211,27.421186447143555,496.09527587890625,99.91000366210938,327.0638427734375,62.32533645629883,280.5308837890625,283.1203308105469,3.40490460395813,103.82660675048828
2023-04-06,102.05999755859375,27.619604110717773,484.968505859375,99.97000122070312,329.2550048828125,62.36503219604492,281.3963317871094,290.34918212890625,3.2706267833709717,103.60885620117188
2023-04-10,102.16999816894531,27.718812942504883,492.8021240234375,100.80999755859375,328.38848876953125,62.21616744995117,282.2816162109375,288.148681640625,3.3473570346832275,103.6682357788086
2023-04-11,99.91999816894531,28.482715606689453,497.61212158203125,100.41999816894531,331.1075744628906,62.10700225830078,282.9779052734375,281.6167907714844,3.337765693664551,104.65800476074219
2023-04-12,97.83000183105469,28.25453758239746,488.33148193359375,97.94000244140625,325.1316223144531,62.21616744995117,283.7935791015625,282.27398681640625,3.337765693664551,104.51943969726562
2023-04-13,102.4000015258789,28.333904266357422,496.85369873046875,100.83999633789062,331.2669372558594,62.672691345214844,287.5436706542969,288.59674072265625,3.4240872859954834,105.89521789550781
2023-04-14,102.51000213623047,29.286304473876953,490.27740478515625,99.9000015258789,329.0558166503906,62.57344436645508,287.45416259765625,284.91265869140625,3.4240872859954834,106.37030792236328
2023-04-17,102.73999786376953,30.129575729370117,492.91192626953125,100.30000305175781,328.5777282714844,62.9803466796875,287.78240966796875,287.56121826171875,3.683051824569702,107.20170593261719
2023-04-18,102.30000305175781,30.318071365356445,495.8657531738281,100.93000030517578,325.3905944824219,63.079593658447266,289.37396240234375,287.133056640625,3.759782075881958,106.80580139160156
2023-04-19,104.30000305175781,29.82202911376953,494.99755859375,98.75,324.354736328125,63.19868469238281,289.7320556640625,287.2127380371094,3.615912914276123,106.06348419189453
2023-04-20,103.80999755859375,29.66329574584961,504.5276794433594,98.06999969482422,321.6058044433594,63.476566314697266,289.4634704589844,284.88275146484375,3.5008175373077393,105.95460510253906
2023-04-21,106.95999908447266,29.633535385131836,505.29608154296875,99.56999969482422,329.19525146484375,63.56589126586914,290.51788330078125,284.5342712402344,3.433678388595581,107.08294677734375
2023-04-24,106.20999908447266,29.524404525756836,510.3555603027344,99.68000030517578,328.9462585449219,63.466644287109375,291.6518859863281,280.56134033203125,3.615912914276123,108.17168426513672
2023-04-25,102.56999969482422,28.6116886138916,502.1227111816406,98.01000213623047,328.308837890625,63.36739730834961,289.9707946777344,274.2386169433594,3.481635093688965,108.2211685180664
2023-04-26,104.9800033569336,28.214855194091797,493.63043212890625,96.61000061035156,337.671142578125,63.06966781616211,288.23004150390625,294.10302734375,3.366539478302002,110.32937622070312
2023-04-27,109.81999969482422,28.661291122436523,500.2266540527344,99.93000030517578,315.868896484375,63.19868469238281,293.1638488769531,303.5224609375,3.3569483757019043,111.59627532958984
2023-04-28,105.44999694824219,29.04820442199707,502.172607421875,102.5,316.19757080078125,63.66513442993164,294.1883850097656,305.9420471191406,3.3857221603393555,113.12052154541016
2023-05-01,102.05000305175781,28.81010627746582,492.5626525878906,102.20999908447266,310.00250244140625,63.814002990722656,296.00872802734375,304.24932861328125,3.328174352645874,113.38775634765625
2023-05-02,103.62999725341797,27.937070846557617,493.78009033203125,100.5999984741211,310.34112548828125,63.52619171142578,296.49615478515625,304.0999450683594,3.261035680770874,113.28877258300781
2023-05-03,103.6500015258789,27.639446258544922,489.03997802734375,100.86000061035156,313.5980224609375,63.16891098022461,293.66119384765625,303.09429931640625,3.2130789756774902,102.8962173461914
2023-05-04,104.0,26.77633285522461,490.3399963378906,97.44999694824219,310.161865234375,63.23838424682617,293.6015319824219,304.0999450683594,3.2034876346588135,103.64844512939453
2023-05-05,105.66000366210938,27.490633010864258,499.05999755859375,100.5199966430664,309.863037109375,63.536109924316406,295.0339050292969,309.3174743652344,3.328174352645874,106.11296844482422
2023-05-08,105.83000183105469,27.470792770385742,499.05999755859375,102.97000122070312,307.7017517089844,63.43687057495117,295.1234436035156,307.3260803222656,3.289809465408325,106.07337188720703
2023-05-09,106.62000274658203,27.441028594970703,500.7900085449219,102.18000030517578,307.4029541015625,62.9108772277832,295.0935974121094,305.68316650390625,3.337765693664551,105.61808776855469
2023-05-10,110.19000244140625,27.10371971130371,499.6600036621094,101.13999938964844,305.65997314453125,63.02004623413086,295.00408935546875,310.9703674316406,3.3857221603393555,105.87542724609375
2023-05-11,112.18000030517578,27.173166275024414,501.8900146484375,92.30999755859375,305.6997985839844,63.377323150634766,293.2334899902344,308.77978515625,3.4912264347076416,105.06970977783203
2023-05-12,110.26000213623047,26.87554168701172,504.07000732421875,91.98999786376953,306.3471984863281,63.62543487548828,294.57635498046875,307.64471435546875,3.4144959449768066,105.55712127685547
2023-05-15,111.19999694824219,27.431108474731445,502.0400085449219,92.86000061035156,306.6161193847656,63.45671844482422,294.3376159667969,308.1325988769531,3.4144959449768066,106.07435607910156
2023-05-16,113.4000015258789,27.143404006958008,496.1499938964844,90.9800033569336,300.6401672363281,62.74216079711914,292.5968322753906,310.4028015136719,3.4624521732330322,104.72157287597656
2023-05-17,115.5,28.34382438659668,495.0,92.7699966430664,303.82733154296875,62.672691345214844,291.9104919433594,313.33660888671875,3.5008175373077393,105.12940216064453
2023-05-18,118.1500015258789,28.24461555480957,498.1000061035156,93.76000213623047,310.1120300292969,62.32533645629883,292.49737548828125,317.8470458984375,3.4528610706329346,106.52196502685547
2023-05-19,116.25,27.887468338012695,496.5199890136719,91.3499984741211,311.2076416015625,62.35511016845703,293.98944091796875,317.66741943359375,3.548774003982544,104.95035552978516
2023-05-22,115.01000213623047,28.115646362304688,491.8699951171875,91.81999969482422,307.671875,61.04508590698242,287.82220458984375,320.5014343261719,3.8461039066314697,102.35419464111328
2023-05-23,114.98999786376953,28.35374641418457,484.8699951171875,89.81999969482422,303.0704040527344,60.93592071533203,284.85791015625,314.59393310546875,3.6734604835510254,99.80776977539062
2023-05-24,116.75,27.877546310424805,482.760009765625,89.06999969482422,305.5703125,60.41984939575195,284.4103088378906,313.1869201660156,3.683051824569702,99.08164978027344
2023-05-25,115.0,27.946992874145508,486.54998779296875,88.13999938964844,303.279541015625,59.953399658203125,284.01239013671875,325.2314147949219,3.548774003982544,97.91785430908203
2023-05-26,120.11000061035156,28.08588218688965,507.260009765625,88.29000091552734,298.6282653808594,59.80453109741211,284.5296630859375,332.18670654296875,3.654278039932251,98.00737762451172
2023-05-30,121.66000366210938,28.036279678344727,508.0299987792969,87.81999969482422,290.22210693359375,59.32815933227539,283.41558837890625,330.5102233886719,3.472043514251709,97.23151397705078
2023-05-31,120.58000183105469,27.57000160217285,511.55999755859375,87.95999908447266,288.6882629394531,59.209068298339844,283.60455322265625,327.6961975097656,3.366539478302002,97.1220932006836
2023-06-01,122.7699966430664,27.780000686645508,512.5999755859375,88.58999633789062,295.48095703125,59.54650115966797,286.3500061035156,331.8773193359375,3.40490460395813,97.00273132324219
2023-06-02,124.25,28.709999084472656,512.5900268554688,90.7699966430664,301.97479248046875,60.697731018066406,289.9100036621094,334.6913757324219,3.539182662963867,98.97222900390625
2023-06-05,125.30000305175781,28.540000915527344,518.25,91.0,296.6362609863281,60.290828704833984,288.42999267578125,335.2302551269531,3.3857221603393555,99.39994812011719
2023-06-06,126.61000061035156,29.229999542236328,516.260009765625,92.16000366210938,296.546630859375,59.854156494140625,284.5400085449219,332.9750061035156,3.443269729614258,97.69902038574219
2023-06-07,121.2300033569336,29.479999542236328,511.2300109863281,92.5199966430664,296.36737060546875,59.76483917236328,281.8999938964844,322.69677734375,3.5200002193450928,97.4006118774414
2023-06-08,124.25,29.229999542236328,520.0900268554688,92.52999877929688,298.6979675292969,59.913700103759766,285.7799987792969,324.57281494140625,3.4912264347076416,98.62409210205078
2023-06-09,123.43000030517578,29.270000457763672,517.280029296875,91.93000030517578,296.8753356933594,60.01294708251953,286.7900085449219,326.0995788574219,3.5679564476013184,97.44039916992188
2023-06-12,126.56999969482422,29.1299991607666,520.969970703125,93.13999938964844,300.6501159667969,59.75490951538086,288.57000732421875,331.1488952636719,3.510408878326416,97.937744140625
2023-06-13,126.66000366210938,29.399999618530273,522.02001953125,93.8499984741211,300.6800231933594,59.993099212646484,288.54998779296875,333.583740234375,3.5200002193450928,98.73350524902344
2023-06-14,126.41999816894531,29.1200008392334,527.2000122070312,92.44999694824219,305.7200012207031,60.400001525878906,288.44000244140625,336.6272888183594,3.7100000381469727,100.12608337402344
2023-06-15,127.11000061035156,29.3700008392334,529.1799926757812,92.94000244140625,325.4599914550781,61.22999954223633,292.6099853515625,347.36456298828125,3.7799999713897705,100.84225463867188
2023-06-16,125.48999786376953,29.190000534057617,523.6500244140625,91.31999969482422,331.4100036621094,61.66999816894531,293.70001220703125,341.6067199707031,3.7899999618530273,101.32965850830078
2023-06-20,125.77999877929688,28.8700008392334,519.7000122070312,89.75,325.5400085449219,61.2599983215332,293.0400085449219,337.3357849121094,3.7300000190734863,100.73284149169922
2023-06-21,124.83000183105469,28.56999969482422,519.6199951171875,88.63999938964844,323.1099853515625,61.43000030517578,294.5199890136719,332.8552551269531,3.759999990463257,101.32965850830078
2023-06-22,130.14999389648438,27.959999084472656,524.2000122070312,88.48999786376953,321.0400085449219,61.849998474121094,293.29998779296875,338.9922790527344,3.740000009536743,100.31507110595703
2023-06-23,129.3300018310547,27.75,524.4400024414062,88.0999984741211,316.82000732421875,61.20000076293945,289.9100036621094,334.3121643066406,3.680000066757202,97.8183822631836
2023-06-26,127.33000183105469,28.09000015258789,523.4199829101562,88.69999694824219,319.239990234375,61.220001220703125,289.0899963378906,327.90576171875,3.5299999713897705,97.70896911621094
2023-06-27,129.17999267578125,28.239999771118164,530.3300170898438,89.05999755859375,324.92999267578125,61.09000015258789,291.29998779296875,333.8631591796875,3.509999990463257,98.19636535644531
2023-06-28,129.0399932861328,28.06999969482422,532.7999877929688,88.83000183105469,325.5199890136719,60.52000045776367,291.739990234375,335.14044189453125,3.490000009536743,98.08695220947266
2023-06-29,127.9000015258789,28.65999984741211,531.6900024414062,88.94999694824219,330.7300109863281,60.02000045776367,294.4700012207031,334.34210205078125,3.5799999237060547,98.15657806396484
2023-06-30,130.36000061035156,28.690000534057617,538.3800048828125,89.27999877929688,336.989990234375,60.220001220703125,298.4100036621094,339.8205261230469,3.6700000762939453,98.53456115722656
2023-07-03,130.22000122070312,29.200000762939453,541.0399780273438,90.5,336.6600036621094,60.58000183105469,294.8399963378906,337.2759094238281,3.6700000762939453,98.62409210205078
2023-07-05,130.3800048828125,29.079999923706055,541.1300048828125,89.79000091552734,334.9599914550781,61.029998779296875,296.8999938964844,337.4355773925781,3.740000009536743,97.937744140625
2023-07-06,128.36000061035156,28.280000686645508,537.3699951171875,88.73999786376953,333.9100036621094,60.560001373291016,294.9200134277344,340.5489807128906,3.630000114440918,95.68972778320312
2023-07-07,129.77999877929688,28.530000686645508,525.0499877929688,88.63999938964844,341.67999267578125,59.7599983215332,292.1000061035156,336.5075378417969,3.7300000190734863,95.54053497314453
2023-07-10,127.12999725341797,28.65999984741211,527.010009765625,88.0999984741211,347.4100036621094,59.310001373291016,294.489990234375,331.12890625,3.690000057220459,98.60418701171875
2023-07-11,128.77999877929688,29.020000457763672,529.6400146484375,89.48999786376953,349.7900085449219,59.52000045776367,294.739990234375,331.767578125,3.740000009536743,99.55909729003906
2023-07-12,130.8000030517578,29.360000610351562,538.0,90.1500015258789,388.5899963378906,59.84000015258789,295.6099853515625,336.4875793457031,3.759999990463257,100.60353088378906
2023-07-13,134.3000030517578,29.670000076293945,538.4500122070312,90.47000122070312,386.8699951171875,60.349998474121094,295.2200012207031,341.93603515625,3.7899999618530273,101.06108856201172
2023-07-14,134.67999267578125,29.110000610351562,546.7000122070312,88.62000274658203,384.6600036621094,60.900001525878906,294.94000244140625,344.5105895996094,3.6600000858306885,101.07103729248047
2023-07-17,133.55999755859375,29.399999618530273,552.9600219726562,85.55999755859375,389.739990234375,60.810001373291016,294.67999267578125,344.99957275390625,3.740000009536743,100.39464569091797
2023-07-18,132.8300018310547,30.700000762939453,553.5900268554688,85.94999694824219,392.2900085449219,60.56999969482422,293.82000732421875,358.73046875,3.759999990463257,100.22554779052734
2023-07-19,135.36000061035156,31.530000686645508,554.1099853515625,87.04000091552734,392.3299865722656,61.63999938964844,294.1300048828125,354.3298034667969,3.7699999809265137,101.28987121582031
2023-07-20,129.9600067138672,31.690000534057617,556.9600219726562,86.20999908447266,387.8299865722656,62.38999938964844,297.1300048828125,346.13714599609375,3.7799999713897705,100.34490966796875
2023-07-21,130.0,31.979999542236328,557.8599853515625,87.18000030517578,385.44000244140625,62.439998626708984,295.6099853515625,343.043701171875,3.8499999046325684,102.27462005615234
2023-07-24,128.8000030517578,32.650001525878906,563.9299926757812,86.5999984741211,385.8999938964844,62.459999084472656,295.30999755859375,344.380859375,4.0,102.23483276367188
2023-07-25,129.1300048828125,32.150001525878906,565.1900024414062,85.62999725341797,397.04998779296875,62.25,292.3599853515625,350.23846435546875,4.050000190734863,102.37408447265625
2023-07-26,128.14999389648438,32.40999984741211,566.1699829101562,85.86000061035156,401.3599853515625,63.04999923706055,291.75,337.0563659667969,4.079999923706055,101.1904067993164
2023-07-27,128.25,31.950000762939453,561.8300170898438,85.36000061035156,402.5799865722656,62.439998626708984,295.19000244140625,330.0212707519531,4.099999904632568,100.24543762207031
2023-07-28,132.2100067138672,31.899999618530273,563.3200073242188,86.12999725341797,400.8800048828125,62.47999954223633,294.0299987792969,337.65509033203125,4.25,100.71295166015625
2023-07-31,133.67999267578125,32.0,560.6699829101562,88.88999938964844,396.739990234375,61.93000030517578,293.20001220703125,335.2102966308594,4.389999866485596,101.03125
2023-08-01,131.69000244140625,31.6200008392334,555.469970703125,89.02999877929688,399.6499938964844,61.77000045776367,291.07000732421875,335.62939453125,4.360000133514404,100.722900390625
2023-08-02,128.2100067138672,31.190000534057617,552.3499755859375,86.30000305175781,398.29998779296875,61.959999084472656,289.6199951171875,326.8080749511719,4.320000171661377,101.5882797241211
2023-08-03,128.91000366210938,31.40999984741211,557.6900024414062,85.48999786376953,401.3599853515625,61.63999938964844,291.0199890136719,325.9698486328125,4.409999847412109,101.78722381591797
2023-08-04,139.57000732421875,31.299999237060547,552.0399780273438,86.30000305175781,395.3599853515625,60.709999084472656,287.0199890136719,327.0874938964844,4.329999923706055,100.1459732055664
2023-08-07,142.22000122070312,31.8799991607666,558.4099731445312,86.83000183105469,398.69000244140625,61.189998626708984,291.3999938964844,329.41253662109375,4.340000152587891,101.20034790039062
2023-08-08,139.94000244140625,31.270000457763672,556.1199951171875,88.12999725341797,398.010009765625,60.91999816894531,289.5799865722656,325.3611145019531,4.300000190734863,100.16586303710938
2023-08-09,137.85000610351562,30.860000610351562,559.7000122070312,87.48999786376953,396.2200012207031,61.060001373291016,288.2300109863281,321.5492248535156,4.429999828338623,99.38999938964844
2023-08-10,138.55999755859375,30.940000534057617,561.489990234375,91.76000213623047,398.3999938964844,60.91999816894531,287.6000061035156,322.2477111816406,4.420000076293945,101.66000366210938
2023-08-11,138.41000366210938,31.290000915527344,562.9600219726562,89.0199966430664,394.1700134277344,61.16999816894531,288.6199951171875,320.331787109375,4.130000114440918,100.98999786376953
2023-08-14,140.57000732421875,30.93000030517578,561.469970703125,88.80999755859375,397.5899963378906,60.880001068115234,288.80999755859375,323.35540771484375,4.130000114440918,101.01000213623047
2023-08-15,137.6699981689453,29.940000534057617,558.510009765625,87.05999755859375,393.82000732421875,60.470001220703125,288.29998779296875,321.1799621582031,4.119999885559082,100.04000091552734
2023-08-16,135.07000732421875,29.290000915527344,559.0499877929688,86.3499984741211,389.1099853515625,60.47999954223633,285.3999938964844,320.3999938964844,4.130000114440918,98.9800033569336
2023-08-17,133.97999572753906,29.280000686645508,547.1099853515625,85.91999816894531,382.29998779296875,60.61000061035156,281.8599853515625,316.8800048828125,4.139999866485596,96.56999969482422
2023-08-18,133.22000122070312,29.110000610351562,544.9400024414062,85.95999908447266,378.8299865722656,60.95000076293945,281.739990234375,316.4800109863281,4.179999828338623,97.2300033569336
2023-08-21,134.67999267578125,29.149999618530273,543.2100219726562,85.87999725341797,379.8800048828125,60.43000030517578,280.0400085449219,321.8800048828125,4.159999847412109,96.45999908447266
